dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,dimension9,dimension10,dimension11,dimension12,dimension13,dimension14,dimension15,dimension16,dimension17,dimension18,dimension19,dimension20,dimension21,dimension22,dimension23,dimension24,dimension25,dimension26,dimension27,dimension28,dimension29,dimension30,dimension31,dimension32,dimension33,dimension34,dimension35,dimension36,dimension37,dimension38,dimension39,dimension40,dimension41,dimension42,dimension43,dimension44,dimension45,dimension46,dimension47,dimension48,dimension49,dimension50,dimension51,dimension52,dimension53,dimension54,dimension55,dimension56,dimension57,dimension58,dimension59,dimension60,dimension61,dimension62,dimension63,dimension64,dimension65,dimension66,dimension67,dimension68,dimension69,dimension70,dimension71,dimension72,dimension73,dimension74,dimension75,dimension76,dimension77,dimension78,dimension79,dimension80,dimension81,dimension82,dimension83,dimension84,dimension85,dimension86,dimension87,dimension88,dimension89,dimension90,dimension91,dimension92,dimension93,dimension94,dimension95,dimension96,dimension97,dimension98,dimension99,dimension100,dimension101,dimension102,dimension103,dimension104,dimension105,dimension106,dimension107,dimension108,dimension109,dimension110,dimension111,dimension112,dimension113,dimension114,dimension115,dimension116,dimension117,dimension118,dimension119,dimension120,dimension121,dimension122,dimension123,dimension124,dimension125,dimension126,dimension127,dimension128,dimension129,dimension130,dimension131,dimension132,dimension133,dimension134,dimension135,dimension136,dimension137,dimension138,dimension139,dimension140,dimension141,dimension142,dimension143,dimension144,dimension145,dimension146,dimension147,dimension148,dimension149,dimension150,dimension151,dimension152,dimension153,dimension154,dimension155,dimension156,dimension157,dimension158,dimension159,dimension160,dimension161,dimension162,dimension163,dimension164,dimension165,dimension166,dimension167,dimension168,dimension169,dimension170,dimension171,dimension172,dimension173,dimension174,dimension175,dimension176,dimension177,dimension178,dimension179,dimension180,dimension181,dimension182,dimension183,dimension184,dimension185,dimension186,dimension187,dimension188,dimension189,dimension190,dimension191,dimension192,dimension193,dimension194,dimension195,dimension196,dimension197,dimension198,dimension199,dimension200,categories
-0.331626,0.195749,0.217639,-0.464853,0.0780719,0.140294,0.811117,0.0946333,-0.304145,0.388457,-0.290134,0.0979925,-0.174486,0.0179604,-0.168993,0.109487,-0.142751,0.170839,-0.43468,0.214899,-0.00478724,-0.69388,-0.58847,-0.475883,-0.0664625,-0.137958,0.0730734,0.149798,-0.165996,-0.248146,-0.206935,-0.0558225,0.000727154,0.216182,0.188572,0.0896709,-0.133543,0.403318,-0.265518,-0.0653367,-0.16853,0.0300082,0.26209,-0.0273108,-0.0473062,0.401777,-0.308436,-0.174119,-0.708344,0.299177,-0.358602,-0.341822,0.401618,-0.0191181,0.133977,0.137059,-0.219797,0.448272,-0.00276143,0.0342862,0.157325,-0.221742,0.417396,0.0631424,0.56781,0.37328,0.00420279,-0.136266,-0.119047,0.0993466,-0.1871,0.0180662,-0.0442575,0.0310216,0.242687,0.351793,0.125875,-0.761634,-0.514761,0.341179,-0.402099,0.0765079,0.0146576,-0.258298,0.351623,0.155866,0.239382,-0.0199202,-0.291354,0.460832,-0.0955375,0.198001,0.238019,0.0657207,0.393113,0.192254,-0.293596,-0.244831,-0.0348489,-0.122468,-0.869369,0.710082,-0.296233,-0.714615,0.325175,-0.234608,-0.679297,-0.37884,0.222117,0.52064,-0.545636,0.120396,0.288597,0.291416,-0.258556,0.190234,-0.0199278,0.420635,0.679687,0.146403,-0.308237,0.38104,0.0405727,-0.546782,-0.165969,0.366766,0.464351,0.333117,-0.313914,-0.451054,0.15775,-0.129646,-0.173136,-0.48575,-0.133018,0.31337,0.446332,-0.0319467,-0.445464,-0.712651,-0.444506,-0.395057,0.224675,0.229133,-0.242085,0.885432,-0.273488,0.437267,0.893813,0.453312,0.66722,0.799434,0.0360129,-0.51842,0.420814,-0.766844,0.508896,0.333583,0.203481,-0.28936,-0.0391312,0.111608,0.548914,-0.154509,0.27944,0.268944,-0.631579,0.487785,0.0607579,-0.0907274,0.0259352,0.0365085,-0.411193,1.27501,0.0141686,0.0753389,0.153267,0.448704,-0.200028,0.185444,-0.102789,-0.523867,0.677284,-0.257437,0.714311,0.761636,0.394134,-0.187637,0.387928,0.321667,-0.085722,0.331155,0.664051,0.015823,-0.0702434,0.184429,0.0705741,0.626639,0.21254,0.698382,1
-0.331145,0.195225,0.215975,-0.463289,0.078653,0.139674,0.807612,0.0948143,-0.30089,0.38625,-0.288168,0.0970494,-0.173496,0.018527,-0.167478,0.108788,-0.141867,0.16975,-0.43332,0.214503,-0.00464289,-0.690062,-0.585453,-0.473792,-0.0670876,-0.138884,0.0730308,0.148254,-0.164157,-0.247355,-0.206353,-0.0558593,6.6742e-05,0.213394,0.187206,0.0880876,-0.133746,0.400254,-0.264851,-0.0660862,-0.167982,0.0290925,0.260894,-0.0265334,-0.0455863,0.399588,-0.30517,-0.172461,-0.704095,0.298806,-0.356615,-0.340862,0.400109,-0.0205263,0.134735,0.135534,-0.216789,0.444424,-0.00342965,0.0340227,0.155065,-0.221071,0.415678,0.0624919,0.564062,0.371024,0.00317858,-0.136147,-0.118317,0.0978305,-0.185695,0.0184419,-0.0438295,0.032537,0.241551,0.351482,0.124565,-0.755962,-0.51513,0.338742,-0.400375,0.0759025,0.0157564,-0.255132,0.349608,0.15526,0.237404,-0.0209523,-0.288881,0.457177,-0.0939028,0.197045,0.237954,0.0640839,0.391771,0.191847,-0.291958,-0.241058,-0.035029,-0.1238,-0.860781,0.711351,-0.293132,-0.706663,0.323312,-0.236979,-0.677416,-0.375504,0.223737,0.519627,-0.544812,0.120194,0.288626,0.290959,-0.257229,0.187747,-0.0221607,0.417791,0.674436,0.15006,-0.305031,0.375319,0.0388714,-0.540614,-0.17026,0.364609,0.457152,0.328751,-0.310782,-0.445715,0.161462,-0.128061,-0.173739,-0.485118,-0.134938,0.309837,0.444831,-0.0300733,-0.442093,-0.708625,-0.443861,-0.395369,0.218248,0.229089,-0.238414,0.879958,-0.271229,0.433031,0.89014,0.454122,0.662553,0.794202,0.0388459,-0.513507,0.417692,-0.759562,0.504637,0.332774,0.202086,-0.287054,-0.0364528,0.110541,0.541936,-0.157568,0.283227,0.262181,-0.629455,0.486719,0.0607713,-0.0902121,0.0274941,0.0394939,-0.404933,1.26549,0.0191272,0.0768352,0.147928,0.445399,-0.197047,0.182099,-0.100653,-0.522391,0.674318,-0.255743,0.710838,0.757386,0.39166,-0.185265,0.386351,0.321287,-0.0882568,0.327238,0.661645,0.0148536,-0.0741996,0.181626,0.0698517,0.619246,0.212121,0.694097,1
-0.414797,0.227643,0.373514,-0.612351,0.212846,0.15915,1.12752,0.160063,-0.435766,0.534982,-0.43986,0.139308,-0.253357,0.0329668,-0.357861,0.171015,-0.265007,0.235444,-0.568861,0.355383,-0.0412413,-0.974829,-0.789693,-0.608679,-0.0991975,-0.131412,0.0682471,0.245149,-0.250262,-0.247438,-0.270322,-0.0527267,0.0652614,0.308979,0.337564,0.149007,-0.193663,0.540842,-0.22912,0.0766691,-0.191752,0.0417924,0.295981,-0.0505946,-0.0918314,0.423073,-0.427372,-0.200884,-0.952874,0.347318,-0.435031,-0.464,0.543662,0.0453079,0.146719,0.218794,-0.351857,0.651863,0.0265043,0.0408972,0.336994,-0.203208,0.623354,0.0479602,0.797293,0.424828,0.0563708,-0.155628,-0.177329,0.143502,-0.323081,-0.0194823,-0.186388,-0.0385282,0.285421,0.41812,0.264406,-1.11169,-0.508897,0.3711,-0.527567,0.178713,-0.00187336,-0.463913,0.494337,0.278604,0.424793,0.0298891,-0.420178,0.760505,-0.238881,0.128177,0.328294,0.15413,0.516851,0.231594,-0.38739,-0.451764,-0.0790042,-0.0852974,-0.78257,0.901158,-0.434508,-0.873778,0.348208,-0.333385,-0.908432,-0.439257,0.347411,0.502207,-0.925255,0.102552,0.46444,0.275281,-0.270105,0.205565,-0.178979,0.629671,0.986846,0.0985075,-0.450408,0.462917,0.0712028,-1.03748,-0.204251,0.453025,0.528508,0.233236,-0.510867,-0.429764,0.304449,-0.185932,-0.317778,-0.469203,-0.248425,0.521589,0.667956,-0.111386,-0.569262,-0.886686,-0.72015,-0.703507,0.377075,0.362633,-0.253945,1.51494,-0.162342,0.292204,1.19085,0.62439,0.781262,0.896826,-0.167579,-0.56319,0.579746,-0.888009,0.851846,0.40831,0.278747,-0.435018,0.121503,0.31712,0.860213,-0.249982,0.335206,0.368767,-0.82356,0.536956,0.127538,-0.0891891,0.0456617,0.021701,-0.468803,1.53612,0.163822,-0.0515961,0.384109,0.920037,-0.177387,0.345262,-0.541875,-0.734264,0.939647,-0.285067,1.24534,0.973893,0.875164,-0.380403,0.648411,0.189202,-0.162467,0.534213,0.846456,0.00504696,-0.259293,-0.133061,0.0843168,0.626445,0.478861,0.885062,1
-0.351621,0.204057,0.226886,-0.461324,0.0866551,0.156283,0.809643,0.110232,-0.297276,0.417169,-0.291167,0.0820227,-0.19794,0.0201436,-0.1544,0.115118,-0.117472,0.152043,-0.463667,0.230403,-0.00657017,-0.719571,-0.629028,-0.4879,-0.0807643,-0.163317,0.0853186,0.117101,-0.159409,-0.248241,-0.235764,-0.0571465,0.0281635,0.205391,0.220505,0.0512474,-0.135809,0.393301,-0.278987,-0.0731474,-0.181851,0.00680521,0.204629,-0.00274815,-0.0210539,0.407473,-0.275436,-0.181316,-0.717189,0.304024,-0.367527,-0.377411,0.420452,-0.0484936,0.147895,0.09103,-0.230031,0.44986,0.00109915,0.0284279,0.173292,-0.223043,0.442925,0.0235339,0.565602,0.35372,-0.0194229,-0.14761,-0.1333,0.0877527,-0.216058,0.00263318,-0.0602238,0.0500589,0.242496,0.387674,0.122662,-0.758238,-0.533394,0.306231,-0.428956,0.0685407,0.035575,-0.260749,0.351048,0.178235,0.254228,-0.0150054,-0.273718,0.488199,-0.0778539,0.179922,0.281472,0.0465761,0.413427,0.212977,-0.291295,-0.23348,-0.0722868,-0.140561,-0.733808,0.626989,-0.367943,-0.724245,0.30529,-0.30359,-0.701523,-0.2702,0.24524,0.421036,-0.691867,0.16795,0.400793,0.340633,-0.195114,0.165313,-0.0396447,0.469012,0.658739,0.206279,-0.316657,0.394201,0.0757583,-0.575825,-0.281372,0.401986,0.378363,0.308068,-0.257426,-0.297376,0.137501,-0.0872055,-0.167051,-0.504442,-0.174671,0.362419,0.286048,-0.0620795,-0.350214,-0.671544,-0.569934,-0.362979,0.255341,0.182349,-0.253626,0.891152,-0.249113,0.335216,0.899933,0.490265,0.65635,0.813013,0.141179,-0.419783,0.368291,-0.701508,0.584252,0.303041,0.31345,-0.310386,0.0364281,0.125988,0.531396,-0.146181,0.311627,0.205833,-0.601089,0.471865,0.0677624,-0.0489281,0.0386606,0.129179,-0.469731,1.17149,0.0565708,0.0277853,0.136,0.493326,-0.188624,0.258552,-0.211766,-0.50357,0.696512,-0.247512,0.850358,0.775085,0.346727,-0.282352,0.469591,0.215401,-0.180054,0.374656,0.61762,-0.0126943,-0.146636,0.198037,0.176952,0.519818,0.301046,0.617555,1
-0.408614,0.240898,0.358043,-0.577464,0.196902,0.150653,1.1196,0.164505,-0.426321,0.528265,-0.432472,0.145583,-0.242939,0.0491076,-0.314129,0.17509,-0.260269,0.235535,-0.567562,0.35208,-0.0278815,-0.949483,-0.763656,-0.620523,-0.0762689,-0.139739,0.0489909,0.251329,-0.235709,-0.245719,-0.2741,-0.0437806,0.0533976,0.288282,0.304048,0.126161,-0.193449,0.50903,-0.233832,0.0532178,-0.214263,0.0398128,0.31148,-0.056884,-0.107641,0.414352,-0.413917,-0.180027,-0.95032,0.351044,-0.437485,-0.484195,0.530917,0.0545742,0.155309,0.189979,-0.317066,0.641198,0.017952,0.0684933,0.299533,-0.22402,0.593642,0.0746335,0.797067,0.447723,0.0429107,-0.147562,-0.166743,0.149758,-0.295695,-0.0434642,-0.168196,-0.0356772,0.296541,0.429954,0.234182,-1.08842,-0.533287,0.353084,-0.521238,0.164919,0.00790137,-0.442526,0.484018,0.258334,0.370117,0.0257444,-0.432538,0.719607,-0.236568,0.154236,0.282194,0.121938,0.528886,0.219328,-0.395816,-0.43018,-0.0529403,-0.102268,-0.774218,0.88418,-0.391467,-0.85538,0.333187,-0.362283,-0.918407,-0.443149,0.356872,0.47964,-0.911265,0.0952387,0.41266,0.29033,-0.244434,0.256615,-0.137718,0.600765,0.929926,0.10329,-0.457526,0.49425,0.0274839,-0.980085,-0.243478,0.487823,0.522429,0.19547,-0.423148,-0.453724,0.316692,-0.18095,-0.295873,-0.534666,-0.18321,0.583149,0.658012,-0.0715297,-0.606541,-0.848489,-0.723796,-0.633615,0.379421,0.367144,-0.266966,1.49154,-0.136676,0.400941,1.15999,0.61349,0.776447,0.911144,-0.179687,-0.591328,0.572776,-0.893792,0.847836,0.438672,0.263852,-0.447648,0.103258,0.31605,0.778881,-0.224449,0.357312,0.36295,-0.83753,0.569432,0.139443,-0.0855083,0.0200843,0.0841857,-0.466142,1.49028,0.164597,0.00441846,0.370818,0.879822,-0.185793,0.316727,-0.510605,-0.771173,0.928308,-0.321628,1.17321,0.955915,0.856146,-0.35135,0.671771,0.169905,-0.0957223,0.477339,0.795319,0.0694298,-0.286955,-0.116097,0.0628502,0.655886,0.417908,0.855205,1
-0.410364,0.23796,0.353257,-0.568265,0.193215,0.158545,1.09676,0.171011,-0.428846,0.521223,-0.42171,0.150243,-0.251956,0.039677,-0.294771,0.179473,-0.2598,0.232375,-0.567467,0.341274,-0.0296518,-0.94294,-0.766992,-0.626229,-0.0784701,-0.142693,0.0614377,0.229471,-0.23607,-0.256097,-0.284217,-0.0457102,0.0585113,0.284587,0.301864,0.118003,-0.198095,0.515037,-0.240155,0.0476369,-0.221694,0.0354626,0.291645,-0.0523467,-0.105982,0.422079,-0.407495,-0.169078,-0.939734,0.350303,-0.437421,-0.487521,0.520583,0.0333034,0.154691,0.177422,-0.31728,0.641666,0.024331,0.0632359,0.2921,-0.215269,0.595221,0.0645802,0.791492,0.436344,0.0406586,-0.152559,-0.173486,0.148296,-0.29432,-0.0525515,-0.166455,-0.0252507,0.299119,0.435764,0.223396,-1.06858,-0.538708,0.333203,-0.515644,0.156622,0.0121275,-0.432258,0.480644,0.259279,0.361893,0.0336438,-0.427219,0.719748,-0.228851,0.149967,0.276207,0.118393,0.531168,0.237187,-0.405742,-0.431253,-0.052466,-0.112177,-0.77655,0.874394,-0.392563,-0.858179,0.34464,-0.353992,-0.91141,-0.436847,0.344851,0.47704,-0.9046,0.121964,0.38595,0.27904,-0.255132,0.247515,-0.132414,0.613069,0.906008,0.0993179,-0.456342,0.494814,0.0383945,-0.933049,-0.264399,0.464656,0.52551,0.191938,-0.382925,-0.439981,0.269434,-0.145264,-0.277085,-0.524826,-0.210816,0.569882,0.626163,-0.0314222,-0.583117,-0.880848,-0.733164,-0.600083,0.357327,0.338276,-0.268128,1.49733,-0.158981,0.393237,1.13185,0.611318,0.807947,0.929312,-0.203809,-0.560966,0.560134,-0.900867,0.840313,0.415959,0.262554,-0.441912,0.108718,0.327029,0.751388,-0.209638,0.355023,0.361654,-0.799189,0.572086,0.117935,-0.0748596,-0.00227364,0.0816882,-0.489115,1.49785,0.173857,-0.00741261,0.344451,0.846229,-0.194981,0.338135,-0.497511,-0.764199,0.943035,-0.330263,1.19796,0.940626,0.873617,-0.338693,0.686649,0.183231,-0.133463,0.470828,0.755061,0.0544159,-0.308152,-0.114588,0.0868666,0.664945,0.421056,0.87618,1
-0.355842,0.198865,0.293022,-0.514817,0.132037,0.14758,0.896151,0.122511,-0.361181,0.438633,-0.343623,0.0950522,-0.236141,0.0366924,-0.269908,0.136568,-0.187121,0.154696,-0.467063,0.31001,-0.0369341,-0.798842,-0.685334,-0.510546,-0.0993575,-0.165879,0.0690888,0.159587,-0.16512,-0.241675,-0.266258,-0.0554304,0.049883,0.225273,0.274497,0.0800646,-0.169729,0.403259,-0.237625,-0.0205287,-0.219818,-0.0125331,0.186654,-0.0223023,-0.0278641,0.368556,-0.326311,-0.129966,-0.797122,0.310154,-0.380127,-0.396295,0.450849,-0.0438769,0.164628,0.0738444,-0.281933,0.508844,-0.00310496,0.0443847,0.236549,-0.205267,0.533995,0.0531646,0.666497,0.326228,0.00979423,-0.16196,-0.125959,0.135097,-0.280279,-0.011111,-0.167846,0.00625727,0.212399,0.400267,0.170964,-0.844548,-0.512511,0.287803,-0.494005,0.09466,0.0418869,-0.339423,0.400619,0.231175,0.364317,-0.0089028,-0.288609,0.54634,-0.148678,0.127373,0.291054,0.116008,0.414683,0.256597,-0.335706,-0.331766,-0.0923655,-0.0623446,-0.603476,0.774753,-0.38541,-0.725528,0.242528,-0.358102,-0.880577,-0.284719,0.33381,0.439329,-0.680401,0.139719,0.353109,0.309474,-0.147299,0.193135,-0.166078,0.458254,0.759247,0.156599,-0.394892,0.353001,-0.0119986,-0.847781,-0.343615,0.372806,0.345296,0.216816,-0.256017,-0.308484,0.153248,-0.193325,-0.217224,-0.517233,-0.239537,0.472387,0.491886,-0.0336898,-0.491355,-0.603752,-0.576546,-0.476683,0.304954,0.193992,-0.319821,1.04124,-0.192709,0.38279,1.02083,0.588376,0.73365,0.80944,0.0552399,-0.521735,0.393955,-0.771626,0.610707,0.328695,0.385243,-0.411943,0.0938151,0.191944,0.629305,-0.20392,0.368239,0.34295,-0.671941,0.592949,0.0576616,0.0931194,0.0191373,-0.04015,-0.528084,1.36452,0.191999,0.0467758,0.179564,0.77951,-0.228364,0.273378,-0.444922,-0.619357,0.850744,-0.285944,0.998839,0.87278,0.600063,-0.302552,0.424951,0.274786,-0.142422,0.427225,0.774651,0.0202917,-0.324933,0.0321371,0.207426,0.652968,0.269673,0.674872,1
-0.311408,0.174049,0.17028,-0.404013,0.0768097,0.127294,0.67677,0.103218,-0.205956,0.345752,-0.220587,0.0872647,-0.179986,0.0391227,-0.106403,0.0798765,-0.112884,0.11568,-0.389556,0.215413,-0.00914902,-0.575004,-0.531888,-0.410288,-0.0828788,-0.165816,0.0743781,0.0881859,-0.109152,-0.216275,-0.206653,-0.0356646,0.00709715,0.131881,0.178603,0.0231059,-0.119059,0.288308,-0.248039,-0.0792966,-0.161659,-0.0157406,0.155903,-0.000355224,-0.000997878,0.333485,-0.193659,-0.132511,-0.571842,0.250277,-0.289522,-0.311061,0.355443,-0.0719518,0.147498,0.0337966,-0.155222,0.349344,-0.025496,0.0185786,0.105971,-0.188568,0.363269,0.0134881,0.46056,0.263933,-0.0248881,-0.137617,-0.10529,0.0525232,-0.179945,0.0107351,-0.0587179,0.0616612,0.195395,0.358672,0.0911336,-0.578152,-0.483973,0.219363,-0.364469,0.0497145,0.0628706,-0.169312,0.2726,0.147257,0.187584,-0.0280202,-0.185007,0.356218,-0.0470926,0.144905,0.258367,0.0285047,0.353881,0.191986,-0.234641,-0.139335,-0.0767168,-0.137651,-0.592473,0.600504,-0.367333,-0.586469,0.193137,-0.292316,-0.68254,-0.264182,0.276393,0.382799,-0.582604,0.138873,0.330752,0.269292,-0.118649,0.155337,-0.0469984,0.385958,0.537773,0.170825,-0.29688,0.216291,0.0520369,-0.523696,-0.290663,0.336894,0.188625,0.294354,-0.184808,-0.25514,0.133012,-0.0987911,-0.120682,-0.468559,-0.16903,0.289576,0.235321,-0.0225583,-0.319043,-0.517513,-0.532306,-0.354593,0.171231,0.188129,-0.165537,0.609334,-0.234415,0.28984,0.746781,0.375902,0.57582,0.648992,0.144497,-0.337595,0.281488,-0.599528,0.344791,0.303972,0.239056,-0.281017,0.0757123,0.0898442,0.375067,-0.164579,0.300256,0.146703,-0.516768,0.48151,0.105013,0.0185056,0.0382012,0.092919,-0.397265,1.00539,0.108773,0.00893167,0.0299086,0.399663,-0.202415,0.209049,-0.131595,-0.441801,0.582604,-0.270456,0.729103,0.618751,0.253557,-0.205706,0.345866,0.254094,-0.138033,0.328206,0.512147,0.0247021,-0.110489,0.139543,0.209717,0.447133,0.173186,0.530654,1
-0.339838,0.188263,0.264494,-0.485051,0.116746,0.151398,0.843829,0.12072,-0.331662,0.411078,-0.309577,0.101924,-0.232381,0.0282986,-0.213259,0.122716,-0.164463,0.140667,-0.443447,0.281732,-0.0273095,-0.738392,-0.661402,-0.488419,-0.0934708,-0.167645,0.065959,0.148334,-0.147278,-0.243024,-0.243307,-0.0509941,0.0384024,0.212477,0.248251,0.0661529,-0.156226,0.371012,-0.244999,-0.0345307,-0.215795,-0.0123608,0.181905,-0.0115622,-0.0398012,0.356356,-0.300941,-0.132518,-0.738627,0.290691,-0.356377,-0.378015,0.4204,-0.058384,0.156019,0.0580739,-0.257645,0.470428,-0.00630243,0.0473065,0.202226,-0.220641,0.48289,0.0397151,0.612888,0.3114,0.01292,-0.160761,-0.137854,0.108488,-0.25458,-0.0081648,-0.137499,0.0200503,0.212422,0.387556,0.150779,-0.777507,-0.495432,0.265855,-0.460538,0.087818,0.0440715,-0.29524,0.370178,0.197861,0.311791,-0.00363653,-0.265766,0.500586,-0.117896,0.143101,0.277745,0.0977516,0.410699,0.24452,-0.301829,-0.290428,-0.0779252,-0.0769965,-0.607676,0.741253,-0.399595,-0.678808,0.255458,-0.299405,-0.805691,-0.26959,0.344412,0.433431,-0.652364,0.129479,0.348016,0.29564,-0.154036,0.170848,-0.0904867,0.448023,0.675504,0.182487,-0.400962,0.324541,-0.0153591,-0.765139,-0.374502,0.348002,0.299893,0.206785,-0.214823,-0.299317,0.141801,-0.155062,-0.209952,-0.507614,-0.234273,0.423928,0.392168,-0.0657869,-0.459569,-0.565548,-0.570023,-0.414853,0.2955,0.203251,-0.313417,0.925599,-0.19836,0.364815,0.931623,0.51918,0.678027,0.773696,0.0589355,-0.469307,0.364708,-0.749946,0.56035,0.359139,0.333755,-0.341217,0.113699,0.138798,0.580312,-0.204722,0.345409,0.310974,-0.676883,0.580563,0.0345735,0.0697106,0.0306398,0.0179543,-0.488312,1.26893,0.162904,0.0405941,0.13775,0.701,-0.203883,0.25316,-0.324701,-0.579141,0.787474,-0.283437,0.94148,0.779263,0.488175,-0.294818,0.417889,0.254094,-0.191735,0.400881,0.703795,0.0577635,-0.24823,0.0873373,0.223756,0.61069,0.262306,0.597926,1
-0.330623,0.181961,0.235826,-0.461473,0.106071,0.141298,0.797806,0.115621,-0.293557,0.391693,-0.278757,0.0980637,-0.210734,0.0297073,-0.17748,0.113609,-0.155854,0.132922,-0.429441,0.253015,-0.020255,-0.687298,-0.624219,-0.467355,-0.0915372,-0.166693,0.0692203,0.132798,-0.140888,-0.237375,-0.238854,-0.0444309,0.0255972,0.189372,0.226405,0.055551,-0.143234,0.350259,-0.254348,-0.0493981,-0.199961,-0.0121088,0.175267,-0.0152475,-0.0335882,0.355511,-0.264875,-0.138129,-0.684443,0.278641,-0.336334,-0.357814,0.39912,-0.0597524,0.152697,0.0555256,-0.223627,0.438973,-0.0144114,0.0407016,0.168733,-0.21404,0.442217,0.035883,0.570868,0.301977,-0.00367537,-0.155737,-0.126387,0.089008,-0.22981,-0.00782814,-0.112089,0.0334389,0.204386,0.381944,0.128652,-0.722224,-0.495713,0.254118,-0.431992,0.0712208,0.0486098,-0.255635,0.344441,0.176169,0.270112,-0.0113928,-0.244297,0.458314,-0.0942486,0.147834,0.271362,0.0750096,0.397531,0.230102,-0.282148,-0.247105,-0.0780784,-0.0951207,-0.624529,0.704493,-0.376874,-0.650151,0.248209,-0.29731,-0.748899,-0.265283,0.316477,0.430547,-0.625696,0.132006,0.327548,0.29681,-0.142671,0.174763,-0.0811185,0.44322,0.635141,0.19054,-0.369443,0.278763,0.00215145,-0.683524,-0.328703,0.338966,0.284562,0.230153,-0.212058,-0.300723,0.114616,-0.134984,-0.186035,-0.477301,-0.227601,0.361351,0.353251,-0.0340936,-0.41935,-0.54486,-0.53749,-0.384399,0.228693,0.174344,-0.278069,0.835209,-0.236245,0.359682,0.879994,0.461907,0.643314,0.738803,0.0577069,-0.444227,0.367524,-0.714145,0.502361,0.312136,0.292301,-0.325203,0.0849335,0.120828,0.523003,-0.20808,0.340562,0.28047,-0.639083,0.548631,0.0395407,0.0445443,0.0192084,0.0200244,-0.44696,1.21384,0.146594,0.0382722,0.113182,0.606346,-0.205357,0.231577,-0.255054,-0.550195,0.731515,-0.275114,0.873253,0.740588,0.423925,-0.283626,0.404423,0.2556,-0.170028,0.359873,0.654885,0.0362992,-0.208734,0.105107,0.218148,0.582967,0.221077,0.589562,1
-0.31554,0.168139,0.158132,-0.387429,0.0701075,0.127611,0.647297,0.0985511,-0.184711,0.331942,-0.201853,0.0942093,-0.169318,0.0359022,-0.0837611,0.0787244,-0.103549,0.106153,-0.368371,0.191763,-0.0274569,-0.538137,-0.517245,-0.408212,-0.0853501,-0.158512,0.0846954,0.0794878,-0.101038,-0.214475,-0.195779,-0.0253035,-0.00122642,0.124668,0.162036,0.0136785,-0.113835,0.2789,-0.253584,-0.0968848,-0.154431,-0.0126896,0.146399,0.0064205,-0.0113411,0.326338,-0.172048,-0.137736,-0.543971,0.23838,-0.286474,-0.300319,0.339495,-0.0835719,0.144973,0.0231032,-0.143455,0.332109,-0.0288261,0.0137541,0.0836538,-0.181798,0.336449,0.0180814,0.434379,0.256605,-0.0324974,-0.131609,-0.105053,0.0316152,-0.163861,0.0188693,-0.0504615,0.0769643,0.192287,0.353904,0.082184,-0.545525,-0.484062,0.206377,-0.346865,0.0426168,0.0636281,-0.154062,0.25015,0.133455,0.162509,-0.0246938,-0.17115,0.323527,-0.0256269,0.157459,0.241883,0.0212927,0.351605,0.200323,-0.2366,-0.120159,-0.0700948,-0.137922,-0.646887,0.479125,-0.339703,-0.656509,0.153982,-0.312607,-0.693586,-0.269316,0.220429,0.3408,-0.55781,0.113314,0.291805,0.25855,-0.106206,0.140864,-0.00177756,0.367354,0.511103,0.141527,-0.288981,0.251862,0.0922531,-0.439643,-0.216724,0.395773,0.232772,0.349829,-0.210525,-0.25931,0.153931,-0.0272412,-0.0732994,-0.495805,-0.156455,0.268817,0.203958,-0.00885528,-0.274081,-0.551074,-0.547692,-0.331358,0.189005,0.146506,-0.149752,0.540416,-0.302051,0.297288,0.652106,0.330902,0.578064,0.643986,0.156846,-0.26112,0.249849,-0.530106,0.316253,0.245137,0.212994,-0.282358,0.0519978,0.14136,0.32982,-0.10501,0.264095,0.124544,-0.476437,0.475511,0.119841,-0.00451469,-0.0150312,0.115604,-0.436952,0.995492,0.067331,-0.0269879,-0.000122807,0.316864,-0.230449,0.259422,-0.0886651,-0.408253,0.537656,-0.246975,0.652837,0.617298,0.176846,-0.13465,0.324244,0.2672,-0.14774,0.313929,0.509815,0.0108067,-0.0454649,0.216004,0.165215,0.411435,0.20662,0.546191,1
